cosphi,flux
-1.000000,15.234593
-0.990000,9.759627
-0.980000,7.849478
-0.970000,7.023015
-0.960000,6.077069
-0.950000,6.122576
-0.940000,6.134799
-0.930000,5.026304
-0.920000,5.036274
-0.910000,5.044417
-0.900000,5.118454
-0.890000,5.158082
-0.880000,3.898541
-0.870000,3.929946
-0.860000,3.959551
-0.850000,4.003917
-0.840000,4.017111
-0.830000,4.055450
-0.820000,4.068128
-0.810000,4.107924
-0.800000,4.146898
-0.790000,4.193474
-0.780000,4.209431
-0.770000,4.214890
-0.760000,4.219972
-0.750000,4.263729
-0.740000,4.305623
-0.730000,4.336312
-0.720000,4.347194
-0.710000,4.373966
-0.700000,4.382865
-0.690000,4.388703
-0.680000,2.696386
-0.670000,2.701561
-0.660000,2.731813
-0.650000,2.752331
-0.640000,2.773510
-0.630000,2.800233
-0.620000,2.814474
-0.610000,2.821631
-0.600000,2.822971
-0.590000,2.846458
-0.580000,2.899708
-0.570000,2.928759
-0.560000,2.947448
-0.550000,2.968333
-0.540000,3.012490
-0.530000,3.048096
-0.520000,3.064172
-0.510000,3.086571
-0.500000,3.092658
-0.490000,3.098566
-0.480000,3.108202
-0.470000,3.122791
-0.460000,3.151675
-0.450000,3.183409
-0.440000,3.215699
-0.430000,3.234469
-0.420000,3.237997
-0.410000,3.241863
-0.400000,3.274202
-0.390000,3.301084
-0.380000,3.321724
-0.370000,3.342570
-0.360000,3.373237
-0.350000,3.414988
-0.340000,3.435855
-0.330000,3.460170
-0.320000,3.476678
-0.310000,3.496265
-0.300000,3.540833
-0.290000,3.570167
-0.280000,3.623144
-0.270000,3.659081
-0.260000,3.670682
-0.250000,3.710253
-0.240000,3.730894
-0.230000,3.736606
-0.220000,3.751122
-0.210000,3.781867
-0.200000,3.855339
-0.190000,3.883516
-0.180000,3.895087
-0.170000,3.916896
-0.160000,3.956014
-0.150000,3.969882
-0.140000,3.990528
-0.130000,4.033287
-0.120000,4.104999
-0.110000,4.145581
-0.100000,4.157899
-0.090000,4.174393
-0.080000,4.227462
-0.070000,4.248175
-0.060000,4.276091
-0.050000,4.306006
-0.040000,4.391463
-0.030000,4.438561
-0.020000,4.458155
-0.010000,4.497894
0.000000,4.552085
0.010000,4.565603
0.020000,4.612203
0.030000,4.661005
0.040000,4.694516
0.050000,4.744620
0.060000,4.776070
0.070000,4.855521
0.080000,4.880643
0.090000,4.908344
0.100000,4.945916
0.110000,5.023349
0.120000,5.060918
0.130000,5.092452
0.140000,5.149411
0.150000,5.200600
0.160000,5.244338
0.170000,5.280655
0.180000,5.347554
0.190000,5.405351
0.200000,5.454702
0.210000,5.525596
0.220000,5.593296
0.230000,5.634349
0.240000,5.720828
0.250000,5.777222
0.260000,5.847502
0.270000,5.904385
0.280000,5.966847
0.290000,6.024895
0.300000,6.085948
0.310000,6.133684
0.320000,6.199126
0.330000,6.251705
0.340000,6.290326
0.350000,6.349370
0.360000,6.474921
0.370000,6.572158
0.380000,6.653852
0.390000,6.738551
0.400000,6.838005
0.410000,6.914287
0.420000,6.979813
0.430000,7.037156
0.440000,7.086843
0.450000,7.161346
0.460000,7.308868
0.470000,7.432479
0.480000,7.516939
0.490000,7.618415
0.500000,7.687591
0.510000,7.739939
0.520000,7.822976
0.530000,7.989872
0.540000,8.122513
0.550000,8.208812
0.560000,8.286956
0.570000,8.338277
0.580000,8.511632
0.590000,8.685259
0.600000,8.794319
0.610000,8.866424
0.620000,9.018068
0.630000,9.215291
0.640000,9.319510
0.650000,9.398196
0.660000,9.602152
0.670000,9.760736
0.680000,9.834427
0.690000,10.014999
0.700000,10.187132
0.710000,10.250128
0.720000,10.496586
0.730000,10.640189
0.740000,10.843157
0.750000,11.019439
0.760000,11.233197
0.770000,11.407802
0.780000,11.619058
0.790000,11.795934
0.800000,11.975522
0.810000,12.199614
0.820000,12.417525
0.830000,12.684376
0.840000,12.935110
0.850000,13.148867
0.860000,13.368808
0.870000,13.624901
0.880000,13.931686
0.890000,14.215936
0.900000,14.442400
0.910000,14.724990
0.920000,15.107136
0.930000,15.421003
0.940000,15.737398
0.950000,16.098521
0.960000,16.437734
0.970000,16.778693
0.980000,17.164678
0.990000,17.514996
1.000000,17.914934
