energy,flux
0.000000,0.000000
0.200000,0.000325
0.400000,0.001267
0.600000,0.002775
0.800000,0.004796
1.000000,0.007280
1.200000,0.010175
1.400000,0.013431
1.600000,0.016995
1.800000,0.020816
2.000000,0.024841
2.200000,0.028977
2.400000,0.033016
2.600000,0.036686
2.800000,0.039752
3.000000,0.042029
3.200000,0.043444
3.400000,0.043927
3.600000,0.043545
3.800000,0.042343
4.000000,0.040521
4.200000,0.037694
4.400000,0.034657
4.600000,0.031655
4.800000,0.028668
5.000000,0.025738
5.200000,0.022898
5.400000,0.020122
5.600000,0.017444
5.800000,0.014888
6.000000,0.012476
6.200000,0.010619
6.400000,0.008935
6.600000,0.007427
6.800000,0.006221
7.000000,0.005108
7.200000,0.004233
7.400000,0.003437
7.600000,0.002812
7.800000,0.002264
8.000000,0.001813
8.200000,0.001441
8.400000,0.001130
8.600000,0.000886
8.800000,0.000684
9.000000,0.000520
9.200000,0.000402
9.400000,0.000294
9.600000,0.000219
9.800000,0.000157
10.000000,0.000115
10.200000,0.000079
10.400000,0.000053
10.600000,0.000035
10.800000,0.000024
11.000000,0.000016
11.200000,0.000010
11.400000,0.000006
11.600000,0.000003
11.800000,0.000002
12.000000,0.000001
12.200000,0.000001
12.400000,0.000000
12.600000,0.000000
12.800000,0.000000
13.000000,0.000000
13.200000,0.000000
13.400000,0.000000
13.600000,0.000000
13.800000,0.000000
14.000000,0.000000
14.200000,0.000000
14.400000,0.000000
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
