costheta,flux
-1.000000,0.000608
-0.990000,0.000602
-0.980000,0.000596
-0.970000,0.000590
-0.960000,0.000584
-0.950000,0.000578
-0.940000,0.000572
-0.930000,0.000566
-0.920000,0.000559
-0.910000,0.000553
-0.900000,0.000547
-0.890000,0.000541
-0.880000,0.000535
-0.870000,0.000529
-0.860000,0.000523
-0.850000,0.000517
-0.840000,0.000511
-0.830000,0.000505
-0.820000,0.000499
-0.810000,0.000493
-0.800000,0.000487
-0.790000,0.000480
-0.780000,0.000474
-0.770000,0.000468
-0.760000,0.000462
-0.750000,0.000456
-0.740000,0.000450
-0.730000,0.000444
-0.720000,0.000438
-0.710000,0.000432
-0.700000,0.000426
-0.690000,0.000420
-0.680000,0.000414
-0.670000,0.000408
-0.660000,0.000401
-0.650000,0.000395
-0.640000,0.000389
-0.630000,0.000383
-0.620000,0.000377
-0.610000,0.000371
-0.600000,0.000365
-0.590000,0.000359
-0.580000,0.000353
-0.570000,0.000347
-0.560000,0.000341
-0.550000,0.000335
-0.540000,0.000328
-0.530000,0.000322
-0.520000,0.000316
-0.510000,0.000310
-0.500000,0.000304
-0.490000,0.000298
-0.480000,0.000292
-0.470000,0.000286
-0.460000,0.000280
-0.450000,0.000274
-0.440000,0.000268
-0.430000,0.000262
-0.420000,0.000255
-0.410000,0.000249
-0.400000,0.000243
-0.390000,0.000237
-0.380000,0.000231
-0.370000,0.000225
-0.360000,0.000219
-0.350000,0.000213
-0.340000,0.000207
-0.330000,0.000201
-0.320000,0.000195
-0.310000,0.000189
-0.300000,0.000183
-0.290000,0.000176
-0.280000,0.000170
-0.270000,0.000164
-0.260000,0.000158
-0.250000,0.000152
-0.240000,0.000146
-0.230000,0.000140
-0.220000,0.000134
-0.210000,0.000128
-0.200000,0.000122
-0.190000,0.000116
-0.180000,0.000110
-0.170000,0.000103
-0.160000,0.000097
-0.150000,0.000091
-0.140000,0.000085
-0.130000,0.000079
-0.120000,0.000073
-0.110000,0.000067
-0.100000,0.000061
-0.090000,0.000055
-0.080000,0.000049
-0.070000,0.000043
-0.060000,0.000037
-0.050000,0.000030
-0.040000,0.000024
-0.030000,0.000018
-0.020000,0.000012
-0.010000,0.000006
0.000000,0.000000
0.010000,0.000006
0.020000,0.000012
0.030000,0.000018
0.040000,0.000024
0.050000,0.000030
0.060000,0.000037
0.070000,0.000043
0.080000,0.000049
0.090000,0.000055
0.100000,0.000307
0.110000,0.000096
0.120000,0.000095
0.130000,0.000098
0.140000,0.000103
0.150000,0.000108
0.160000,0.000113
0.170000,0.000119
0.180000,0.000176
0.190000,0.000165
0.200000,0.000165
0.210000,0.000168
0.220000,0.000172
0.230000,0.000234
0.240000,0.000221
0.250000,0.000219
0.260000,0.000220
0.270000,0.000287
0.280000,0.000271
0.290000,0.000268
0.300000,0.000367
0.310000,0.000322
0.320000,0.000313
0.330000,0.000423
0.340000,0.000367
0.350000,0.000357
0.360000,0.000444
0.370000,0.000409
0.380000,0.001096
0.390000,0.000438
0.400000,0.000426
0.410000,0.000512
0.420000,0.000480
0.430000,0.000579
0.440000,0.000529
0.450000,0.000636
0.460000,0.000574
0.470000,0.000677
0.480000,0.000618
0.490000,0.000708
0.500000,0.000659
0.510000,0.000738
0.520000,0.000914
0.530000,0.000759
0.540000,0.000855
0.550000,0.000792
0.560000,0.000867
0.570000,0.000963
0.580000,0.001232
0.590000,0.000940
0.600000,0.001028
0.610000,0.001134
0.620000,0.001402
0.630000,0.001076
0.640000,0.001159
0.650000,0.001241
0.660000,0.001329
0.670000,0.001420
0.680000,0.001520
0.690000,0.001626
0.700000,0.001729
0.710000,0.001797
0.720000,0.001818
0.730000,0.001826
0.740000,0.001838
0.750000,0.001862
0.760000,0.001894
0.770000,0.001935
0.780000,0.001981
0.790000,0.002375
0.800000,0.002300
0.810000,0.002310
0.820000,0.002688
0.830000,0.002603
0.840000,0.003002
0.850000,0.002870
0.860000,0.003209
0.870000,0.003616
0.880000,0.004674
0.890000,0.003505
0.900000,0.003856
0.910000,0.005085
0.920000,0.004866
0.930000,0.005026
0.940000,0.005916
0.950000,0.006750
0.960000,0.007425
0.970000,0.009199
0.980000,0.010681
0.990000,0.015184
1.000000,0.036445
