costheta,flux
-1.000000,0.547811
-0.990000,0.542278
-0.980000,0.536723
-0.970000,0.531284
-0.960000,0.525753
-0.950000,0.520289
-0.940000,0.514854
-0.930000,0.509345
-0.920000,0.503834
-0.910000,0.498401
-0.900000,0.492923
-0.890000,0.487418
-0.880000,0.481968
-0.870000,0.476491
-0.860000,0.471056
-0.850000,0.465575
-0.840000,0.459979
-0.830000,0.454528
-0.820000,0.449135
-0.810000,0.443668
-0.800000,0.438133
-0.790000,0.432687
-0.780000,0.427207
-0.770000,0.421750
-0.760000,0.416272
-0.750000,0.410834
-0.740000,0.405264
-0.730000,0.399780
-0.720000,0.394371
-0.710000,0.388846
-0.700000,0.383428
-0.690000,0.377963
-0.680000,0.372497
-0.670000,0.366951
-0.660000,0.361488
-0.650000,0.355923
-0.640000,0.350550
-0.630000,0.345072
-0.620000,0.339534
-0.610000,0.334022
-0.600000,0.328655
-0.590000,0.323097
-0.580000,0.317637
-0.570000,0.312128
-0.560000,0.306751
-0.550000,0.301223
-0.540000,0.295703
-0.530000,0.290311
-0.520000,0.284776
-0.510000,0.279366
-0.500000,0.273810
-0.490000,0.268392
-0.480000,0.262875
-0.470000,0.257459
-0.460000,0.251893
-0.450000,0.246436
-0.440000,0.240992
-0.430000,0.235457
-0.420000,0.230116
-0.410000,0.224463
-0.400000,0.219134
-0.390000,0.213609
-0.380000,0.208133
-0.370000,0.202714
-0.360000,0.197172
-0.350000,0.191716
-0.340000,0.186217
-0.330000,0.180707
-0.320000,0.175209
-0.310000,0.169739
-0.300000,0.164251
-0.290000,0.158844
-0.280000,0.153346
-0.270000,0.147804
-0.260000,0.142368
-0.250000,0.136870
-0.240000,0.131492
-0.230000,0.125924
-0.220000,0.120509
-0.210000,0.114989
-0.200000,0.109520
-0.190000,0.104084
-0.180000,0.098636
-0.170000,0.093076
-0.160000,0.087683
-0.150000,0.082162
-0.140000,0.076675
-0.130000,0.071225
-0.120000,0.065711
-0.110000,0.060232
-0.100000,0.054779
-0.090000,0.049296
-0.080000,0.043836
-0.070000,0.038349
-0.060000,0.032993
-0.050000,0.027397
-0.040000,0.021975
-0.030000,0.016462
-0.020000,0.010918
-0.010000,0.005465
0.000000,0.000000
0.010000,0.005474
0.020000,0.010913
0.030000,0.016414
0.040000,0.021905
0.050000,0.027325
0.060000,0.032791
0.070000,0.038345
0.080000,0.043828
0.090000,0.049257
0.100000,0.107901
0.110000,0.066535
0.120000,0.070516
0.130000,0.075331
0.140000,0.080535
0.150000,0.085792
0.160000,0.091115
0.170000,0.096527
0.180000,0.112081
0.190000,0.114236
0.200000,0.118647
0.210000,0.123465
0.220000,0.128582
0.230000,0.145123
0.240000,0.146852
0.250000,0.150963
0.260000,0.155555
0.270000,0.173056
0.280000,0.174336
0.290000,0.178031
0.300000,0.202242
0.310000,0.197677
0.320000,0.200512
0.330000,0.226940
0.340000,0.220275
0.350000,0.222674
0.360000,0.244280
0.370000,0.241971
0.380000,0.421145
0.390000,0.259176
0.400000,0.260817
0.410000,0.282191
0.420000,0.280471
0.430000,0.304770
0.440000,0.299773
0.450000,0.325730
0.460000,0.318775
0.470000,0.343694
0.480000,0.337365
0.490000,0.360205
0.500000,0.355908
0.510000,0.376853
0.520000,0.418400
0.530000,0.392799
0.540000,0.417392
0.550000,0.411025
0.560000,0.431513
0.570000,0.456690
0.580000,0.521762
0.590000,0.467237
0.600000,0.491109
0.610000,0.519419
0.620000,0.585706
0.630000,0.525337
0.640000,0.548870
0.650000,0.573460
0.660000,0.599737
0.670000,0.627431
0.680000,0.658144
0.690000,0.691949
0.700000,0.726092
0.710000,0.753812
0.720000,0.771885
0.730000,0.787268
0.740000,0.805120
0.750000,0.826403
0.760000,0.850948
0.770000,0.878532
0.780000,0.908893
0.790000,1.011576
0.800000,1.024757
0.810000,1.057450
0.820000,1.167707
0.830000,1.192442
0.840000,1.316916
0.850000,1.344703
0.860000,1.471945
0.870000,1.628108
0.880000,2.094272
0.890000,1.808974
0.900000,1.998406
0.910000,2.431709
0.920000,2.564434
0.930000,2.855427
0.940000,3.373038
0.950000,4.027218
0.960000,4.871719
0.970000,6.354242
0.980000,8.664279
0.990000,14.129532
1.000000,60.805261
